"ticket_id","customer_id","member_id","category","priority","status","subject","created_at","first_response_at","resolved_at","satisfaction_score","escalated","tags"
3712,171,2507,"performance","low","open","Gantt chart not rendering correctly","2024-05-12 20:14:27",NULL,NULL,NULL,False,NULL
3713,735,NULL,"data_export","low","waiting_on_customer","Custom workflow automation broken","2025-03-27 16:18:48","2025-03-28 23:18:48",NULL,NULL,False,"mobile;onboarding;feature"
3714,947,NULL,"technical","low","waiting_on_customer","Need help with API authentication","2024-02-20 12:09:30","2024-02-23 03:09:30",NULL,NULL,False,NULL
3715,109,1563,"feature_request","high","in_progress","Permission settings not saving","2024-12-10 09:45:16","2024-12-10 20:45:16",NULL,NULL,True,NULL
3716,14,218,"onboarding","medium","open","Mobile app crashes on Android","2024-10-23 05:36:08",NULL,NULL,NULL,False,"gdpr;onboarding;integration;ux"
3717,644,8338,"performance","low","in_progress","Integration with Slack not working","2025-09-25 04:40:38","2025-09-26 18:40:38",NULL,NULL,False,"integration, onboarding, documentation, billing, integration"
3718,1078,NULL,"technical","low","open","Slow loading on project boards","2024-02-05 10:46:41",NULL,NULL,NULL,False,NULL
3719,505,6409,"feature_request","medium","waiting_on_customer","Cannot login to dashboard","2025-06-29 15:12:13","2025-07-01 14:12:13",NULL,NULL,False,NULL
3720,372,4758,"integration","medium","closed","Integration with Slack not working","2024-12-15 20:38:09","2024-12-18 20:38:09","2024-12-22 09:38:09",4,False,"mobile"
3721,322,4179,"feature_request","critical","resolved","Export failing for large datasets","2025-05-14 06:58:36","2025-05-14 08:25:36","2025-05-21 01:25:36",4,True,"performance;sso"
3722,398,5078,"feature_request","critical","in_progress","Custom workflow automation broken","2025-05-01 11:56:28","2025-05-01 12:56:28",NULL,NULL,False,NULL
3723,1009,NULL,"api","medium","in_progress","Permission settings not saving","2024-06-23 11:31:20","2024-06-23 23:31:20",NULL,NULL,False,"export, security, integration, documentation"
3724,969,NULL,"billing","low","closed","Feature request: dark mode","2025-10-05 02:31:48","2025-10-07 10:31:48","2025-10-12 12:31:48",2,False,NULL
3725,7,92,"data_export","high","closed","SSO configuration help needed","2025-08-28 13:16:18","2025-08-28 21:16:18","2025-09-01 02:16:18",5,False,"documentation , api , ux"
3726,828,NULL,"onboarding","high","open","Slow loading on project boards","2025-07-05 23:04:06",NULL,NULL,NULL,False,"technical;performance;security;urgent"
3727,1131,NULL,"technical","critical","closed","Mobile app crashes on Android","2025-03-05 15:18:01","2025-03-05 15:25:01","2025-03-10 00:25:01",5,False,"export , ux , gdpr"
3728,1132,NULL,"data_export","low","open","Cannot downgrade plan","2024-10-06 06:56:58",NULL,NULL,NULL,False,"integration, api, billing"
3729,828,NULL,"feature_request","high","closed","Account merge request","2025-06-25 01:33:09","2025-06-25 04:33:09","2025-06-30 03:33:09",3,False,"ux"
3730,270,3753,"performance","low","open","GDPR data export request","2023-09-26 14:05:54",NULL,NULL,NULL,False,"technical, documentation, onboarding"
3731,441,5610,"technical","critical","closed","API rate limiting issues","2025-06-26 14:12:40","2025-06-26 14:44:40","2025-06-28 00:44:40",NULL,False,"enterprise,training,gdpr,feature"
3732,796,NULL,"data_export","medium","open","Cannot downgrade plan","2025-04-01 16:04:32",NULL,NULL,NULL,False,NULL
3733,127,1882,"data_export","medium","in_progress","Custom workflow automation broken","2025-03-01 20:27:01","2025-03-01 22:27:01",NULL,NULL,False,"documentation,training"
3734,1131,NULL,"feature_request","medium","open","SSO configuration help needed","2025-09-29 10:41:26",NULL,NULL,NULL,False,"bug"
3735,574,7394,"performance","high","closed","Need to add more team members","2024-02-24 11:59:46","2024-02-24 20:59:46","2024-02-27 02:59:46",4,False,"bug , enterprise"
3736,759,NULL,"account","low","waiting_on_customer","API rate limiting issues","2025-04-25 19:12:47","2025-04-27 22:12:47",NULL,NULL,False,"api , feature , migration , enterprise"
3737,636,8183,"onboarding","critical","in_progress","Data import from CSV failing","2024-07-06 18:22:54","2024-07-06 19:03:54",NULL,NULL,False,NULL
3738,864,NULL,"security","medium","in_progress","Audit log access denied","2024-06-11 06:01:03","2024-06-11 14:01:03",NULL,NULL,False,"ux;export;integration;urgent"
3739,1074,NULL,"onboarding","high","waiting_on_customer","Data import from CSV failing","2025-04-17 04:34:10","2025-04-17 11:34:10",NULL,NULL,True,"enterprise,mobile,sso"
3740,860,NULL,"billing","medium","closed","Mobile app crashes on Android","2023-09-27 14:59:09","2023-09-29 08:59:09","2023-09-30 14:59:09",4,False,"gdpr , integration"
3741,467,6037,"billing","low","closed","Cannot login to dashboard","2025-10-30 11:43:59","2025-11-01 07:43:59","2025-11-06 00:43:59",5,False,"billing , urgent , ux , integration"
3742,304,4054,"integration","critical","closed","Account merge request","2023-11-09 06:25:58","2023-11-09 07:19:58","2023-11-11 00:19:58",NULL,False,NULL
3743,367,4698,"integration","medium","waiting_on_customer","Export failing for large datasets","2025-10-05 11:45:53","2025-10-07 00:45:53",NULL,NULL,False,"bug, sso, enterprise, technical"
3744,130,1960,"integration","high","resolved","Slow loading on project boards","2025-05-18 01:20:47","2025-05-18 12:20:47","2025-05-22 08:20:47",5,False,"mobile, onboarding, performance, bug"
3745,290,3937,"integration","medium","open","Duplicate notifications being sent","2024-06-25 21:22:10",NULL,NULL,NULL,False,"urgent , onboarding , technical , migration , urgent"
3746,745,NULL,"feature_request","medium","resolved","Gantt chart not rendering correctly","2025-01-04 16:11:26","2025-01-07 04:11:26","2025-01-08 12:11:26",NULL,False,NULL
3747,457,5874,"technical","high","in_progress","Need help with API authentication","2023-12-27 06:24:09","2023-12-27 18:24:09",NULL,NULL,False,"training"
3748,261,3637,"data_export","medium","open","Account merge request","2025-06-11 06:36:16",NULL,NULL,NULL,False,"export, security"
3749,677,NULL,"technical","medium","open","Custom workflow automation broken","2025-07-10 04:22:11",NULL,NULL,NULL,False,"export;documentation;onboarding;gdpr"
3750,1033,NULL,"feature_request","low","waiting_on_customer","Slow loading on project boards","2025-06-13 02:02:42","2025-06-15 16:02:42",NULL,NULL,False,"technical , migration , documentation"
3751,1027,NULL,"data_export","medium","waiting_on_customer","Export failing for large datasets","2025-04-30 02:18:09","2025-05-02 10:18:09",NULL,NULL,False,"billing,security,export"
3752,1037,NULL,"api","high","open","Custom workflow automation broken","2025-03-11 08:17:38",NULL,NULL,NULL,True,NULL
3753,696,NULL,"onboarding","low","in_progress","Integration with Slack not working","2023-11-13 23:05:17","2023-11-14 15:05:17",NULL,NULL,False,"api , security , gdpr , bug"
3754,146,2142,"onboarding","low","open","Custom workflow automation broken","2023-12-19 17:54:42",NULL,NULL,NULL,False,"technical,ux,api"
3755,798,NULL,"account","medium","waiting_on_customer","Billing discrepancy on latest invoice","2024-06-14 14:06:27","2024-06-15 04:06:27",NULL,NULL,False,"export,gdpr,feature"
3756,15,268,"integration","high","open","Slow loading on project boards","2024-05-17 11:30:58",NULL,NULL,NULL,False,"feature, mobile, training, security"
3757,786,NULL,"billing","medium","resolved","Cannot login to dashboard","2025-08-12 05:15:21","2025-08-15 04:15:21","2025-08-17 01:15:21",4,False,"urgent;training;gdpr;export"
3758,1032,NULL,"billing","critical","closed","Feature request: dark mode","2024-12-23 14:13:44","2024-12-23 15:17:44","2024-12-29 03:17:44",3,False,"onboarding,gdpr,enterprise"
3759,263,3685,"security","medium","waiting_on_customer","Feature request: dark mode","2025-08-13 08:54:11","2025-08-15 04:54:11",NULL,NULL,False,"enterprise , training , gdpr"
3760,159,2334,"account","medium","waiting_on_customer","Need to add more team members","2025-04-01 23:08:57","2025-04-03 20:08:57",NULL,NULL,False,"ux"
3761,1199,NULL,"feature_request","medium","open","Need to add more team members","2024-04-01 04:54:10",NULL,NULL,NULL,False,"ux;integration;technical;urgent"
3762,1073,NULL,"onboarding","medium","in_progress","Need help with API authentication","2025-05-07 19:42:08","2025-05-09 00:42:08",NULL,NULL,False,NULL
3763,168,2463,"billing","medium","waiting_on_customer","Webhook delivery failures","2025-05-22 19:58:26","2025-05-24 23:58:26",NULL,NULL,False,"export"
3764,549,6982,"data_export","low","open","Cannot login to dashboard","2025-08-21 00:09:53",NULL,NULL,NULL,False,"feature,export,sso"
3765,862,NULL,"onboarding","medium","in_progress","Need help with API authentication","2025-05-01 03:03:43","2025-05-01 10:03:43",NULL,NULL,False,"enterprise;documentation"
3766,538,6846,"technical","low","waiting_on_customer","Export failing for large datasets","2024-01-29 17:43:36","2024-01-30 16:43:36",NULL,NULL,False,"technical"
3768,616,7843,"onboarding","medium","in_progress","Feature request: dark mode","2024-07-26 00:00:13","2024-07-27 21:00:13",NULL,NULL,False,"api"
3769,477,6100,"feature_request","low","closed","Slow loading on project boards","2024-06-27 19:46:31","2024-06-28 03:46:31","2024-07-04 08:46:31",4,False,"gdpr,security,gdpr"
3770,383,4867,"data_export","high","closed","Slow loading on project boards","2023-05-06 22:53:39","2023-05-07 06:53:39","2023-05-12 21:53:39",4,True,"technical,urgent"
3771,719,NULL,"integration","medium","in_progress","Need help with API authentication","2024-01-02 16:58:42","2024-01-05 07:58:42",NULL,NULL,False,"ux , gdpr , bug"
3772,201,2882,"billing","high","resolved","Account merge request","2025-04-14 08:17:18","2025-04-14 16:17:18","2025-04-16 12:17:18",5,False,"sso"
3773,905,NULL,"billing","low","resolved","Custom workflow automation broken","2025-10-30 06:25:19","2025-11-01 00:25:19","2025-11-06 10:25:19",4,False,"documentation;integration;urgent"
3774,468,6038,"billing","critical","closed","GDPR data export request","2025-06-16 23:11:04","2025-06-17 00:03:04","2025-06-23 06:03:04",NULL,True,"integration;training;gdpr"
3775,547,6964,"account","medium","in_progress","Duplicate notifications being sent","2025-10-28 11:34:09","2025-10-28 18:34:09",NULL,NULL,False,"performance, onboarding, mobile, integration"
3776,278,3819,"account","medium","in_progress","Cannot login to dashboard","2024-08-31 13:16:14","2024-09-02 04:16:14",NULL,NULL,False,"api , integration , onboarding , migration"
3777,206,2910,"security","low","waiting_on_customer","Gantt chart not rendering correctly","2024-01-30 19:36:55","2024-02-02 18:36:55",NULL,NULL,False,"gdpr , bug , onboarding , security"
3778,919,NULL,"onboarding","high","open","Permission settings not saving","2024-11-10 21:09:01",NULL,NULL,NULL,False,"security,enterprise,onboarding,feature"
3779,443,5632,"feature_request","critical","closed","Integration with Slack not working","2025-10-15 18:00:15","2025-10-15 19:24:15","2025-10-17 09:24:15",5,False,"training, documentation"
3780,1171,NULL,"account","low","in_progress","Custom workflow automation broken","2024-09-06 05:59:52","2024-09-07 18:59:52",NULL,NULL,False,"onboarding , export , feature , api"
3781,703,NULL,"feature_request","low","resolved","Need help with API authentication","2025-10-26 20:43:11","2025-10-27 17:43:11","2025-11-03 01:43:11",5,False,"integration,billing,ux"
3782,620,7878,"integration","low","resolved","Duplicate notifications being sent","2025-01-06 10:13:53","2025-01-09 05:13:53","2025-01-09 18:13:53",NULL,False,"onboarding , bug , api"
3783,950,NULL,"account","low","open","Duplicate notifications being sent","2025-02-24 20:46:43",NULL,NULL,NULL,False,"technical"
3784,350,4491,"integration","medium","closed","Report generation timeout","2023-08-15 01:54:45","2023-08-17 19:54:45","2023-08-21 16:54:45",NULL,False,"enterprise"
3785,448,5723,"technical","low","closed","Mobile app crashes on Android","2024-04-15 11:39:38","2024-04-18 05:39:38","2024-04-24 14:39:38",3,False,"bug"
3786,538,6845,"data_export","low","resolved","Cannot downgrade plan","2024-11-27 16:10:36","2024-11-30 01:10:36","2024-12-02 05:10:36",NULL,False,"urgent"
3787,481,6135,"onboarding","low","waiting_on_customer","Custom workflow automation broken","2025-04-17 13:55:16","2025-04-20 03:55:16",NULL,NULL,False,"gdpr , documentation , enterprise"
3788,1085,NULL,"onboarding","medium","open","Slow loading on project boards","2025-07-12 14:47:47",NULL,NULL,NULL,False,"sso;urgent"
3789,365,4687,"billing","high","waiting_on_customer","GDPR data export request","2025-01-14 01:24:58","2025-01-14 09:24:58",NULL,NULL,False,"export , onboarding"
3790,911,NULL,"integration","medium","open","GDPR data export request","2023-09-23 00:51:23",NULL,NULL,NULL,False,"gdpr, api, training, documentation"
3791,905,NULL,"technical","high","waiting_on_customer","Custom workflow automation broken","2025-10-08 15:11:35","2025-10-09 00:11:35",NULL,NULL,False,"feature, billing"
3792,698,NULL,"api","high","closed","Audit log access denied","2023-10-25 18:18:17","2023-10-26 01:18:17","2023-10-28 20:18:17",4,True,"technical;billing"
3793,923,NULL,"performance","high","in_progress","Mobile app crashes on Android","2023-09-08 00:07:21","2023-09-08 02:07:21",NULL,NULL,True,"billing"
3794,642,8319,"onboarding","medium","closed","White label logo not displaying","2025-05-26 06:10:42","2025-05-26 16:10:42","2025-05-30 00:10:42",NULL,False,NULL
3795,84,1292,"integration","high","open","Permission settings not saving","2024-08-15 20:31:09",NULL,NULL,NULL,False,"technical , feature , gdpr"
3796,629,8106,"performance","high","resolved","API rate limiting issues","2024-11-16 09:00:30","2024-11-16 17:00:30","2024-11-21 02:00:30",4,False,"billing"
3797,453,5824,"data_export","low","closed","Time tracking sync issues","2025-09-11 12:02:53","2025-09-12 13:02:53","2025-09-16 19:02:53",NULL,False,"mobile , training , sso"
3798,688,NULL,"performance","high","in_progress","Billing discrepancy on latest invoice","2024-04-12 00:11:52","2024-04-12 09:11:52",NULL,NULL,False,"training;ux;enterprise"
3799,613,7825,"integration","medium","in_progress","Cannot downgrade plan","2025-07-07 20:18:51","2025-07-08 13:18:51",NULL,NULL,False,NULL
3800,83,1290,"billing","medium","in_progress","Gantt chart not rendering correctly","2024-11-27 07:08:55","2024-11-28 19:08:55",NULL,NULL,False,"sso,security,gdpr"
3801,83,1291,"security","low","open","Custom workflow automation broken","2025-02-11 22:20:06",NULL,NULL,NULL,False,"feature , onboarding , api"
3802,988,NULL,"integration","high","in_progress","Integration with Slack not working","2025-07-21 15:51:38","2025-07-22 00:51:38",NULL,NULL,False,"performance"
3803,284,3843,"account","medium","waiting_on_customer","API rate limiting issues","2023-07-16 23:20:11","2023-07-17 22:20:11",NULL,NULL,False,"technical , feature"
3804,111,1588,"security","low","resolved","White label logo not displaying","2025-01-31 05:43:22","2025-01-31 13:43:22","2025-01-31 17:43:22",5,False,"gdpr , ux , training , billing"
3805,164,2384,"security","medium","in_progress","Slow loading on project boards","2025-09-07 00:40:21","2025-09-08 06:40:21",NULL,NULL,False,"technical"
3806,722,NULL,"data_export","medium","in_progress","Integration with Slack not working","2023-08-10 23:25:49","2023-08-12 16:25:49",NULL,NULL,False,"bug;ux;mobile"
