"customer_id","company_name","industry","company_size","country_code","timezone","subscription_id","subscription_status","plan_id","mrr_usd","start_date","end_date","billing_cycle","cancellation_reason","plan_name","plan_tier","monthly_price_usd"
784,"TrekSoftware","Education","small","US","America/New_York",1212,"cancelled",5,49.17,"2024-04-18","2025-03-21","annual","Switched competitor","Professional Plus","professional",59.00
784,"TrekSoftware","Education","small","US","America/New_York",1213,"active",3,16.15,"2025-03-21",NULL,"monthly",NULL,"Starter Plus","starter",19.00
785,"MistWorks","Telecommunications","small","GB","Europe/London",1214,"active",4,39.00,"2024-04-26",NULL,"monthly",NULL,"Professional","professional",39.00
786,"Zeal Group","Logistics","medium","FR","Europe/Paris",1215,"expired",4,39.00,"2025-04-28","2025-10-17","monthly","Budget cuts","Professional","professional",39.00
786,"Zeal Group","Logistics","medium","FR","Europe/Paris",1216,"cancelled",3,15.83,"2025-10-17","2025-12-16","annual","Budget cuts","Starter Plus","starter",19.00
786,"Zeal Group","Logistics","medium","FR","Europe/Paris",1217,"active",3,14.25,"2025-12-16",NULL,"monthly",NULL,"Starter Plus","starter",19.00
787,"UnitSolutions","Logistics","small","US","America/Los_Angeles",1218,"active",2,10.00,"2023-03-17",NULL,"annual",NULL,"Starter","starter",12.00
788,"WarpAnalytics","Legal","medium","IN","Asia/Kolkata",1219,"cancelled",1,0.00,"2023-05-24","2024-09-13","annual","Not using it","Free","free",0.00
789,"TrekSolutions","Education","medium","FR","Europe/Paris",1220,"active",4,39.00,"2023-10-27",NULL,"monthly",NULL,"Professional","professional",39.00
790,"Acme Analytics","Marketing","large","JP","Asia/Tokyo",1221,"cancelled",2,12.00,"2024-10-21","2025-10-17","monthly","Not using it","Starter","starter",12.00
791,"EchoSolutions","Manufacturing","small","SG","Asia/Singapore",1222,"active",4,32.50,"2025-03-07",NULL,"annual",NULL,"Professional","professional",39.00
792,"Onyx Systems","Marketing","medium","US","America/Chicago",1223,"active",4,32.50,"2025-09-20",NULL,"annual",NULL,"Professional","professional",39.00
793,"Peak Platform","E-commerce","large","FR","Europe/Paris",1224,"cancelled",2,12.00,"2025-01-30","2025-10-25","monthly","Budget cuts","Starter","starter",12.00
793,"Peak Platform","E-commerce","large","FR","Europe/Paris",1225,"cancelled",2,12.00,"2025-10-25","2025-12-25","monthly","Company reorganization","Starter","starter",12.00
793,"Peak Platform","E-commerce","large","FR","Europe/Paris",1226,"cancelled",6,82.50,"2025-12-25","2025-03-25","annual",NULL,"Enterprise","enterprise",99.00
794,"PulseVentures","Consulting","medium","US","America/Chicago",1227,"active",5,49.17,"2023-04-30",NULL,"annual",NULL,"Professional Plus","professional",59.00
795,"Acme Ventures","Manufacturing","enterprise","US","America/Chicago",1228,"active",5,49.17,"2023-01-01",NULL,"annual",NULL,"Professional Plus","professional",59.00
796,"Iris Platform","Marketing","small","SG","Asia/Singapore",1229,"active",1,0.00,"2023-11-23",NULL,"annual",NULL,"Free","free",0.00
797,"EdgeHub","Education","small","CA","America/Toronto",1230,"active",2,12.00,"2025-02-20",NULL,"monthly",NULL,"Starter","starter",12.00
798,"NexusSoftware","Finance","small","US","America/Los_Angeles",1231,"cancelled",2,9.60,"2023-06-10","2024-02-08","monthly","Missing features","Starter","starter",12.00
798,"NexusSoftware","Finance","small","US","America/Los_Angeles",1232,"active",3,19.00,"2024-02-08",NULL,"monthly",NULL,"Starter Plus","starter",19.00
799,"Quark IO","Telecommunications","enterprise","DE","Europe/Berlin",1233,"cancelled",2,12.00,"2024-03-11","2025-01-16","monthly","Budget cuts","Starter","starter",12.00
799,"Quark IO","Telecommunications","enterprise","DE","Europe/Berlin",1234,"active",5,49.17,"2025-01-16",NULL,"annual",NULL,"Professional Plus","professional",59.00
800,"Arc Studio","Logistics","enterprise","US","America/Los_Angeles",1235,"cancelled",5,49.17,"2025-01-03","2025-03-08","annual","Budget cuts","Professional Plus","professional",59.00
800,"Arc Studio","Logistics","enterprise","US","America/Los_Angeles",1236,"cancelled",5,59.00,"2025-03-08","2025-10-26","monthly","Not using it","Professional Plus","professional",59.00
800,"Arc Studio","Logistics","enterprise","US","America/Los_Angeles",1237,"active",5,59.00,"2025-10-26",NULL,"monthly",NULL,"Professional Plus","professional",59.00
801,"UltraCorp","Marketing","medium","JP","Asia/Tokyo",1238,"cancelled",5,59.00,"2023-04-20","2024-01-24","monthly","Too expensive","Professional Plus","professional",59.00
802,"CloudHub","Legal","large","CA","America/Toronto",1239,"active",4,32.50,"2024-10-16",NULL,"annual",NULL,"Professional","professional",39.00
803,"Vine Tech","Marketing","enterprise","FR","Europe/Paris",1240,"cancelled",4,32.50,"2024-07-29","2025-03-06","annual","Missing features","Professional","professional",39.00
804,"Zeal Tech","Retail","enterprise","FR","Europe/Paris",1241,"cancelled",1,0.00,"2023-08-08","2025-09-03","monthly","Company reorganization","Free","free",0.00
805,"Arc Corp","Manufacturing","enterprise","CA","America/Toronto",1242,"cancelled",2,12.00,"2024-08-02","2024-11-03","monthly","Missing features","Starter","starter",12.00
805,"Arc Corp","Manufacturing","enterprise","CA","America/Toronto",1243,"expired",2,10.00,"2024-11-03","2025-08-18","annual","Too expensive","Starter","starter",12.00
805,"Arc Corp","Manufacturing","enterprise","CA","America/Toronto",1244,"active",4,32.50,"2025-08-18",NULL,"annual",NULL,"Professional","professional",39.00
806,"Vertex Stack","Healthcare","large","US","America/Chicago",1245,"expired",4,32.50,"2024-06-09","2024-08-12","annual","Budget cuts","Professional","professional",39.00
806,"Vertex Stack","Healthcare","large","US","America/Chicago",1246,"active",3,19.00,"2024-08-12",NULL,"monthly",NULL,"Starter Plus","starter",19.00
807,"WarpTech","Manufacturing","enterprise","DE","Europe/Berlin",1247,"cancelled",6,84.15,"2023-03-16","2025-09-24","monthly",NULL,"Enterprise","enterprise",99.00
808,"BoltLogic","Technology","medium","AU","Australia/Sydney",1248,"cancelled",1,0.00,"2024-08-21","2025-06-24","annual","Company reorganization","Free","free",0.00
808,"BoltLogic","Technology","medium","AU","Australia/Sydney",1249,"active",3,15.83,"2025-06-24",NULL,"annual",NULL,"Starter Plus","starter",19.00
809,"Zeal Digital","E-commerce","small","US","America/Los_Angeles",1250,"active",4,39.00,"2024-07-07",NULL,"monthly",NULL,"Professional","professional",39.00
810,"Kite Corp","Education","small","GB","Europe/London",1251,"expired",2,10.00,"2025-08-28","2025-10-29","annual","Budget cuts","Starter","starter",12.00
810,"Kite Corp","Education","small","GB","Europe/London",1252,"active",4,32.50,"2025-10-29",NULL,"annual",NULL,"Professional","professional",39.00
811,"Yield Ventures","Retail","small","US","America/Chicago",1253,"cancelled",1,0.00,"2023-08-03","2025-09-30","monthly","Missing features","Free","free",0.00
812,"BoltLabs","Manufacturing","medium","US","America/Chicago",1254,"paused",4,33.15,"2024-10-29",NULL,"monthly",NULL,"Professional","professional",39.00
813,"EchoLabs","Education","large","SG","Asia/Singapore",1255,"expired",1,0.00,"2024-06-15","2024-08-19","monthly","Not using it","Free","free",0.00
813,"EchoLabs","Education","large","SG","Asia/Singapore",1256,"cancelled",2,12.00,"2024-08-19","2025-07-14","monthly","Switched competitor","Starter","starter",12.00
814,"Nexus Corp","Retail","small","AU","Australia/Sydney",1257,"cancelled",1,0.00,"2025-08-05","2025-09-19","annual",NULL,"Free","free",0.00
815,"Echo AI","Legal","enterprise","US","America/Los_Angeles",1258,"cancelled",2,9.00,"2023-04-13","2024-04-22","annual","Missing features","Starter","starter",12.00
816,"Mist Stack","Technology","small","CA","America/Toronto",1259,"active",4,39.00,"2024-11-15",NULL,"monthly",NULL,"Professional","professional",39.00
817,"IonPlatform","Insurance","small","GB","Europe/London",1260,"active",2,12.00,"2023-04-18",NULL,"monthly",NULL,"Starter","starter",12.00
818,"KeenAnalytics","Finance","small","AU","Australia/Sydney",1261,"active",2,9.00,"2025-03-29",NULL,"monthly",NULL,"Starter","starter",12.00
819,"AcmeDigital","Retail","enterprise","GB","Europe/London",1262,"active",4,39.00,"2023-07-12",NULL,"monthly",NULL,"Professional","professional",39.00
820,"CoreSoftware","Education","medium","CA","America/Toronto",1263,"cancelled",4,39.00,"2025-07-02","2025-09-03","monthly","Not using it","Professional","professional",39.00
821,"VertexHub","Healthcare","enterprise","IN","Asia/Kolkata",1264,"expired",2,10.00,"2024-04-13","2024-10-05","annual","Switched competitor","Starter","starter",12.00
821,"VertexHub","Healthcare","enterprise","IN","Asia/Kolkata",1265,"active",4,32.50,"2024-10-05",NULL,"annual",NULL,"Professional","professional",39.00
822,"GlowSolutions","Telecommunications","medium","GB","Europe/London",1266,"active",2,10.00,"2023-12-29",NULL,"annual",NULL,"Starter","starter",12.00
823,"IrisStudio","Legal","medium","US","America/Los_Angeles",1267,"cancelled",2,12.00,"2025-08-10","2025-10-19","monthly",NULL,"Starter","starter",12.00
823,"IrisStudio","Legal","medium","US","America/Los_Angeles",1268,"active",5,49.17,"2025-10-19",NULL,"annual",NULL,"Professional Plus","professional",59.00
824,"Zen Cloud","Manufacturing","medium","AU","Australia/Sydney",1269,"cancelled",1,0.00,"2023-09-15","2024-06-30","monthly","Switched competitor","Free","free",0.00
824,"Zen Cloud","Manufacturing","medium","AU","Australia/Sydney",1270,"expired",3,19.00,"2024-06-30","2024-12-29","monthly",NULL,"Starter Plus","starter",19.00
824,"Zen Cloud","Manufacturing","medium","AU","Australia/Sydney",1271,"active",6,82.50,"2024-12-29",NULL,"annual",NULL,"Enterprise","enterprise",99.00
825,"KiteHub","E-commerce","medium","US","America/Los_Angeles",1272,"active",6,82.50,"2025-09-13",NULL,"annual",NULL,"Enterprise","enterprise",99.00
826,"UltraLabs","Media","small","JP","Asia/Tokyo",1273,"expired",5,59.00,"2023-05-08","2024-01-24","monthly","Budget cuts","Professional Plus","professional",59.00
826,"UltraLabs","Media","small","JP","Asia/Tokyo",1274,"cancelled",5,53.10,"2024-01-24","2024-09-26","monthly","Missing features","Professional Plus","professional",59.00
826,"UltraLabs","Media","small","JP","Asia/Tokyo",1275,"active",5,49.17,"2024-09-26",NULL,"annual",NULL,"Professional Plus","professional",59.00
827,"VertexAnalytics","Technology","medium","DE","Europe/Berlin",1276,"expired",4,39.00,"2023-08-19","2024-03-18","monthly","Too expensive","Professional","professional",39.00
827,"VertexAnalytics","Technology","medium","DE","Europe/Berlin",1277,"expired",3,19.00,"2024-03-18","2025-03-15","monthly","Switched competitor","Starter Plus","starter",19.00
827,"VertexAnalytics","Technology","medium","DE","Europe/Berlin",1278,"active",2,10.00,"2025-03-15",NULL,"annual",NULL,"Starter","starter",12.00
828,"OnyxSystems","Education","enterprise","FR","Europe/Paris",1279,"active",1,0.00,"2025-05-06",NULL,"monthly",NULL,"Free","free",0.00
829,"Grid Ventures","Retail","enterprise","SG","Asia/Singapore",1280,"expired",1,0.00,"2024-11-19","2025-05-25","monthly","Budget cuts","Free","free",0.00
829,"Grid Ventures","Retail","enterprise","SG","Asia/Singapore",1281,"active",3,15.83,"2025-05-25",NULL,"annual",NULL,"Starter Plus","starter",19.00
830,"Peak HQ","Retail","medium","BR","America/Sao_Paulo",1282,"active",1,0.00,"2023-01-27",NULL,"monthly",NULL,"Free","free",0.00
831,"BoltPro","Telecommunications","small","IN","Asia/Kolkata",1283,"expired",1,0.00,"2025-03-13","2025-05-26","monthly","Missing features","Free","free",0.00
831,"BoltPro","Telecommunications","small","IN","Asia/Kolkata",1284,"cancelled",1,0.00,"2025-05-26","2025-10-06","monthly",NULL,"Free","free",0.00
832,"WarpStudio","Finance","enterprise","CA","America/Toronto",1285,"cancelled",1,0.00,"2023-11-10","2024-07-19","monthly","Budget cuts","Free","free",0.00
832,"WarpStudio","Finance","enterprise","CA","America/Toronto",1286,"cancelled",4,39.00,"2024-07-19","2025-06-22","monthly","Company reorganization","Professional","professional",39.00
833,"NexusIO","Insurance","medium","GB","Europe/London",1287,"cancelled",6,79.20,"2025-02-11","2025-05-30","monthly","Company reorganization","Enterprise","enterprise",99.00
833,"NexusIO","Insurance","medium","GB","Europe/London",1288,"cancelled",2,10.00,"2025-05-30","2025-05-17","annual","Missing features","Starter","starter",12.00
834,"Trek Group","Telecommunications","large","AU","Australia/Sydney",1289,"active",2,12.00,"2025-08-01",NULL,"monthly",NULL,"Starter","starter",12.00
835,"Orbit Net","E-commerce","small","GB","Europe/London",1290,"expired",2,12.00,"2023-01-22","2023-10-16","monthly","Switched competitor","Starter","starter",12.00
835,"Orbit Net","E-commerce","small","GB","Europe/London",1291,"cancelled",5,49.17,"2023-10-16","2024-10-02","annual","Missing features","Professional Plus","professional",59.00
835,"Orbit Net","E-commerce","small","GB","Europe/London",1292,"active",4,39.00,"2024-10-02",NULL,"monthly",NULL,"Professional","professional",39.00
836,"Xenon Analytics","Manufacturing","small","IN","Asia/Kolkata",1293,"cancelled",1,0.00,"2025-04-27","2025-10-12","annual","Too expensive","Free","free",0.00
836,"Xenon Analytics","Manufacturing","small","IN","Asia/Kolkata",1294,"expired",7,199.00,"2025-10-12","2025-12-11","monthly",NULL,"Enterprise Custom","enterprise",199.00
836,"Xenon Analytics","Manufacturing","small","IN","Asia/Kolkata",1295,"active",5,49.17,"2025-12-11",NULL,"annual",NULL,"Professional Plus","professional",59.00
837,"Mist Platform","Legal","small","FR","Europe/Paris",1296,"active",1,0.00,"2024-08-11",NULL,"annual",NULL,"Free","free",0.00
838,"Core Dynamics","Logistics","small","IN","Asia/Kolkata",1297,"cancelled",3,19.00,"2023-10-10","2024-07-13","monthly","Too expensive","Starter Plus","starter",19.00
838,"Core Dynamics","Logistics","small","IN","Asia/Kolkata",1298,"active",4,29.25,"2024-07-13",NULL,"annual",NULL,"Professional","professional",39.00
839,"TrekHub","Manufacturing","small","SG","Asia/Singapore",1299,"expired",2,10.00,"2025-03-28","2025-10-26","annual","Company reorganization","Starter","starter",12.00
839,"TrekHub","Manufacturing","small","SG","Asia/Singapore",1300,"cancelled",4,39.00,"2025-10-26","2025-12-25","monthly","Not using it","Professional","professional",39.00
839,"TrekHub","Manufacturing","small","SG","Asia/Singapore",1301,"active",3,19.00,"2025-12-25",NULL,"monthly",NULL,"Starter Plus","starter",19.00
840,"ZealDynamics","Real Estate","small","US","America/New_York",1302,"active",3,15.83,"2023-03-14",NULL,"annual",NULL,"Starter Plus","starter",19.00
841,"PulseGroup","Finance","enterprise","US","America/Los_Angeles",1303,"active",5,59.00,"2025-08-26",NULL,"monthly",NULL,"Professional Plus","professional",59.00
842,"Tidal Studio","Finance","large","AU","Australia/Sydney",1304,"expired",4,39.00,"2024-10-24","2025-09-01","monthly","Switched competitor","Professional","professional",39.00
842,"Tidal Studio","Finance","large","AU","Australia/Sydney",1305,"active",4,39.00,"2025-09-01",NULL,"monthly",NULL,"Professional","professional",39.00
843,"Jade AI","Logistics","small","US","America/Chicago",1306,"cancelled",4,32.50,"2023-11-10","2024-03-27","annual","Company reorganization","Professional","professional",39.00
843,"Jade AI","Logistics","small","US","America/Chicago",1307,"cancelled",4,33.15,"2024-03-27","2025-02-23","monthly","Budget cuts","Professional","professional",39.00
844,"MetaStack","Finance","medium","GB","Europe/London",1308,"active",2,10.00,"2023-07-01",NULL,"annual",NULL,"Starter","starter",12.00
845,"CoreLabs","Telecommunications","medium","US","America/Chicago",1309,"active",3,19.00,"2023-06-21",NULL,"monthly",NULL,"Starter Plus","starter",19.00
846,"YieldHQ","Logistics","medium","US","America/Chicago",1310,"cancelled",4,32.50,"2024-02-18","2024-05-03","annual",NULL,"Professional","professional",39.00
847,"HiveTech","Marketing","medium","BR","America/Sao_Paulo",1311,"cancelled",2,10.00,"2023-10-17","2024-03-25","annual",NULL,"Starter","starter",12.00
847,"HiveTech","Marketing","medium","BR","America/Sao_Paulo",1312,"active",2,12.00,"2024-03-25",NULL,"monthly",NULL,"Starter","starter",12.00
848,"ZenCorp","Consulting","small","CA","America/Toronto",1313,"active",2,12.00,"2025-03-16",NULL,"monthly",NULL,"Starter","starter",12.00
849,"Flow Cloud","Telecommunications","medium","FR","Europe/Paris",1314,"active",6,99.00,"2023-02-18",NULL,"monthly",NULL,"Enterprise","enterprise",99.00
850,"RiftCorp","Media","enterprise","US","America/Los_Angeles",1315,"cancelled",3,15.83,"2025-08-30","2025-10-09","annual","Too expensive","Starter Plus","starter",19.00
851,"NovaVentures","Technology","small","AU","Australia/Sydney",1316,"active",2,12.00,"2025-07-26",NULL,"monthly",NULL,"Starter","starter",12.00
